Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Broker name,Broker agent,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/3312-Parkwood-Dr-Houston-TX-77021/27849518_zpid/,,House for sale,Single Family,3,460000,No,,,2201,sqft,209,0.27,acres,4,3,Keller Williams Metropolitan,,3312 Parkwood Dr,Houston,77021,TX,USA
https://www.zillow.com/homedetails/10427-Sill-Prairie-Dr-Rosharon-TX-77583/301025080_zpid/,,House for sale,Single Family,,377500,No,,,2511,sqft,150.34,7501.03,sqft,4,3,Coldwell Banker Realty,,10427 Sill Prairie Dr,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/19511-Cloverstone-Ct-Houston-TX-77094/28553717_zpid/,,House for sale,Single Family,,799000,No,,,4171,sqft,191.56,9718.24,sqft,5,4,Global Advantage Real Estate,,19511 Cloverstone Ct,Houston,77094,TX,USA
https://www.zillow.com/homedetails/5222-Northridge-Dr-Houston-TX-77033/84016186_zpid/,,House for sale,Single Family,1,199900,No,,,1308,sqft,152.83,7562.02,sqft,3,2,RE/MAX Synergy,,5222 Northridge Dr,Houston,77033,TX,USA
https://www.zillow.com/homedetails/223-Summer-Creek-Ln-Rosenberg-TX-77469/65718091_zpid/,,House for sale,Single Family,4,385000,No,,,2511,sqft,153.33,7557.66,sqft,4,2,"MIH REALTY, LLC",,223 Summer Creek Ln,Rosenberg,77469,TX,USA
https://www.zillow.com/homedetails/3300-Yorktown-St-APT-14-Houston-TX-77056/28276310_zpid/,,Condo for sale,Condominium,2,219000,No,,,1664,sqft,131.61,1.16,acres,2,3,Summit Realty,,3300 Yorktown St APT 14,Houston,77056,TX,USA
https://www.zillow.com/homedetails/1822-Ambassador-Ct-Missouri-City-TX-77459/27594600_zpid/,,House for sale,Single Family,,335000,No,,,2754,sqft,121.64,7601.22,sqft,4,4,Nan & Company PropertiesChristie's International R,,1822 Ambassador Ct,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/9019-Bonbrook-Bend-Ln-Rosenberg-TX-77469/72051729_zpid/,,House for sale,Single Family,3,375000,No,,,2103,sqft,178.32,7461.83,sqft,3,2,Lane Real Estate,,9019 Bonbrook Bend Ln,Rosenberg,77469,TX,USA
https://www.zillow.com/homedetails/61-Atascadero-Dr-Manvel-TX-77578/70284478_zpid/,,House for sale,Single Family,,221500,Yes,11500,06/15/2023,1663,sqft,133.19,5776.06,sqft,3,3,"Real Broker, LLC",,61 Atascadero Dr,Manvel,77578,TX,USA
https://www.zillow.com/homedetails/11607-Trailmont-Dr-Houston-TX-77077/28283017_zpid/,,House for sale,Single Family,10,349900,No,,,2341,sqft,149.47,0.26,acres,3,3,HomeSmart,,11607 Trailmont Dr,Houston,77077,TX,USA
https://www.zillow.com/homedetails/4302-Candlewood-Park-Ln-Katy-TX-77494/54638127_zpid/,,House for sale,Single Family,,718000,No,,,3915,sqft,183.4,0.3,acres,4,4,Douglas Elliman Real Estate,,4302 Candlewood Park Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/4042-Chestnut-Bnd-Missouri-City-TX-77459/62628324_zpid/,,House for sale,Single Family,,290000,Yes,10000,06/09/2023,1678,sqft,172.82,5878,sqft,3,2,Keller Williams Advtge Realty,,4042 Chestnut Bnd,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/314-Wheelhouse-Ct-Stafford-TX-77477/27589317_zpid/,,House for sale,Single Family,1,425000,No,,,3021,sqft,140.68,10855.15,sqft,4,4,JPAR-The Sears Group,,314 Wheelhouse Ct,Stafford,77477,TX,USA
https://www.zillow.com/homedetails/6627-La-Puente-Dr-Houston-TX-77083/28255734_zpid/,,House for sale,Single Family,1,180000,No,,,2090,sqft,86.12,7242,sqft,3,2,"Lifestyles Realty, Inc.",,6627 La Puente Dr,Houston,77083,TX,USA
https://www.zillow.com/homedetails/1342-Mystic-River-Ln-Rosenberg-TX-77471/245543735_zpid/,,House for sale,Single Family,,365000,Yes,5000,06/13/2023,2238,sqft,163.09,6499.15,sqft,4,3,JLA Realty,,1342 Mystic River Ln,Rosenberg,77471,TX,USA
https://www.zillow.com/homedetails/22947-Provincial-Blvd-Katy-TX-77450/28411992_zpid/,,House for sale,Single Family,,400000,No,,,2904,sqft,137.74,8394.01,sqft,4,3,Keller Williams Premier RealtyKaty,,22947 Provincial Blvd,Katy,77450,TX,USA
https://www.zillow.com/homedetails/2230-Des-Jardines-St-Houston-TX-77023/27887817_zpid/,,House for sale,Single Family,,312900,No,,,1812,sqft,172.68,6599.34,sqft,4,4,Loft Realty,,2230 Des Jardines St,Houston,77023,TX,USA
https://www.zillow.com/homedetails/2510-Lakefield-Way-Sugar-Land-TX-77479/27572566_zpid/,,House for sale,Single Family,3,295000,No,,,1503,sqft,196.27,5946,sqft,3,2,RE/MAX Signature,,2510 Lakefield Way,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/1221-Harvard-St-Houston-TX-77008/27761161_zpid/,,House for sale,Single Family,,1150000,No,,,2713,sqft,423.88,6599.34,sqft,5,3,"Compass RE Texas, LLC Heights",,1221 Harvard St,Houston,77008,TX,USA
https://www.zillow.com/homedetails/1310-Edenderry-Ln-Missouri-City-TX-77459/27575218_zpid/,,House for sale,Single Family,,435000,No,,,2840,sqft,153.17,7270.16,sqft,4,3,"CB&A, Realtors-Katy",,1310 Edenderry Ln,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/9707-Richmond-Ave-APT-30-Houston-TX-77042/28351630_zpid/,,Condo for sale,Condominium,3,115000,No,,,1003,sqft,114.66,4.91,acres,1,1,Traditions Realty,,9707 Richmond Ave APT 30,Houston,77042,TX,USA
https://www.zillow.com/homedetails/311-W-13th-St-Houston-TX-77008/27760914_zpid/,,House for sale,Single Family,,1300000,No,,,3521,sqft,369.21,4399.56,sqft,4,4,Douglas Elliman Real Estate,,311 W 13th St,Houston,77008,TX,USA
https://www.zillow.com/homedetails/7650-Springhill-St-403-Houston-TX-77021/89636001_zpid/,,Townhouse for sale,Townhouse,,235000,No,,,1501,sqft,156.56,1.07,acres,2,2,Keller Williams HoustonCentral,,7650 Springhill St #403,Houston,77021,TX,USA
https://www.zillow.com/homedetails/402-Forest-Reserve-Pl-Houston-TX-77079/2057109968_zpid/,,New construction,Unknown,,1028175,No,,,2765,sqft,371.85,3005.64,sqft,4,5,Sullivan Interests,,402 Forest Reserve Pl,Houston,77079,TX,USA
https://www.zillow.com/homedetails/2601-Augusta-Dr-APT-8-Houston-TX-77057/28325931_zpid/,,Townhouse for sale,Townhouse,,210000,No,,,1254,sqft,167.46,1.49,acres,2,2,BHGRE Gary Greene,,2601 Augusta Dr APT 8,Houston,77057,TX,USA
https://www.zillow.com/homedetails/21422-Highland-Knolls-Dr-Katy-TX-77450/28332031_zpid/,,House for sale,Single Family,,269000,Yes,16000,06/09/2023,1398,sqft,192.42,6899.9,sqft,3,2,RE/MAX Cinco Ranch,,21422 Highland Knolls Dr,Katy,77450,TX,USA
https://www.zillow.com/homedetails/18811-Dural-Dr-Houston-TX-77094/68411851_zpid/,,House for sale,Single Family,2,325000,No,,,1838,sqft,176.82,4930.99,sqft,3,2,CENTURY 21 Western Realty,,18811 Dural Dr,Houston,77094,TX,USA
https://www.zillow.com/homedetails/615-Attingham-Dr-Houston-TX-77024/28082149_zpid/,,House for sale,Single Family,,1780000,No,,,4723,sqft,376.88,8581.32,sqft,5,5,Creekview Realty,,615 Attingham Dr,Houston,77024,TX,USA
https://www.zillow.com/homedetails/10235-Lands-End-Dr-Houston-TX-77099/28546679_zpid/,,House for sale,Single Family,7,249000,No,,,1409,sqft,176.72,7880,sqft,3,2,Summit Realty,,10235 Lands End Dr,Houston,77099,TX,USA
https://www.zillow.com/homedetails/610-Sea-Smoke-Ln-Houston-TX-77079/28321043_zpid/,,House for sale,Single Family,,700000,No,,,3440,sqft,203.49,8432,sqft,4,4,Martha Turner Sotheby's International Realty,,610 Sea Smoke Ln,Houston,77079,TX,USA
https://www.zillow.com/homedetails/614-Saguaro-Way-Richmond-TX-77469/176800739_zpid/,,House for sale,Single Family,,287900,No,,,1417,sqft,203.18,5022.47,sqft,2,2,"Compass RE Texas, LLC",,614 Saguaro Way,Richmond,77469,TX,USA
https://www.zillow.com/homedetails/12639-Ashford-Meadow-Dr-APT-E-Houston-TX-77082/2105789853_zpid/,,Multi-family home for sale,Multi Family,8,210000,No,,,2192,sqft,95.8,1942,sqft,4,4,Candid Realties LLC,,12639 Ashford Meadow Dr APT E,Houston,77082,TX,USA
https://www.zillow.com/homedetails/3414-Zuse-St-Iowa-Colony-TX-77583/337446182_zpid/,,House for sale,Single Family,4,375000,No,,,2267,sqft,165.42,7244.03,sqft,4,2,Brooks & Davis Real Estate,,3414 Zuse St,Iowa Colony,77583,TX,USA
https://www.zillow.com/homedetails/2935-Avanti-Dr-Pearland-TX-77584/26538827_zpid/,,House for sale,Single Family,21,339900,No,,,1668,sqft,203.78,0.26,acres,3,2,"Oakmont & Associates, LLC",,2935 Avanti Dr,Pearland,77584,TX,USA
https://www.zillow.com/homedetails/3722-Robinson-Ct-Iowa-Colony-TX-77583/242004346_zpid/,,House for sale,Single Family,5,750000,No,,,3221,sqft,232.85,0.49,acres,4,4,Keller Williams Hou Preferred,,3722 Robinson Ct,Iowa Colony,77583,TX,USA
https://www.zillow.com/homedetails/1108-Jackson-Blvd-A-Houston-TX-77006/52400005_zpid/,,Townhouse for sale,Townhouse,1,439000,No,,,1857,sqft,236.4,1328,sqft,2,3,Adeppo Group Inc.,,1108 Jackson Blvd #A,Houston,77006,TX,USA
https://www.zillow.com/homedetails/13216-Oakwood-Dr-Needville-TX-77461/27529379_zpid/,,House for sale,Single Family,,600000,Yes,50000,06/12/2023,1908,sqft,314.47,5,acres,4,4,Red Diamond Realty,,13216 Oakwood Dr,Needville,77461,TX,USA
https://www.zillow.com/homedetails/5910-Val-Verde-St-Houston-TX-77057/2060795613_zpid/,,New construction,Unknown,,549998,No,,,1961,sqft,280.47,,,3,4,Nextgen Real Estate Properties,,5910 Val Verde St,Houston,77057,TX,USA
https://www.zillow.com/homedetails/11-Saint-Christopher-Ct-Sugar-Land-TX-77479/50206897_zpid/,,House for sale,Single Family,2,1579000,No,,,4383,sqft,360.26,0.28,acres,4,4,Ann/Max Real Estate INC,,11 Saint Christopher Ct,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/1902-Grass-Valley-Dr-Rosharon-TX-77583/2058374344_zpid/,,New construction,Unknown,,400900,No,,,1662,sqft,241.22,,,3,2,LGI Homes,,1902 Grass Valley Dr,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/4126-Pecan-Bend-Dr-Richmond-TX-77406/27603769_zpid/,,House for sale,Single Family,1,789900,No,,,3365,sqft,234.74,2,acres,4,3,"Oak Story Realty, LLC.",,4126 Pecan Bend Dr,Richmond,77406,TX,USA
https://www.zillow.com/homedetails/2000-Bagby-St-APT-13428-Houston-TX-77002/80532362_zpid/,,Condo for sale,Condominium,36,525000,No,,,1884,sqft,278.66,,,2,2,Greenwood King Properties,,2000 Bagby St APT 13428,Houston,77002,TX,USA
https://www.zillow.com/homedetails/2015-Croydon-Ct-Houston-TX-77008/27956716_zpid/,,House for sale,Single Family,,999999,No,,,2203,sqft,453.93,0.34,acres,4,3,"Compass RE Texas, LLC",,2015 Croydon Ct,Houston,77008,TX,USA
https://www.zillow.com/homedetails/10711-Villa-Lea-Ln-Houston-TX-77071/28179328_zpid/,,House for sale,Single Family,24,350000,No,,,3045,sqft,114.94,7849.51,sqft,4,3,Kenyson Roane Realty,,10711 Villa Lea Ln,Houston,77071,TX,USA
https://www.zillow.com/homedetails/3134-Cypress-Point-Dr-Missouri-City-TX-77459/65686781_zpid/,,House for sale,Single Family,,495000,No,,,3890,sqft,127.25,0.3,acres,5,4,BHGRE Gary Greene,,3134 Cypress Point Dr,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/5706-Berkshire-Ridge-Dr-Sugar-Land-TX-77479/50213602_zpid/,,House for sale,Single Family,,372000,Yes,17900,06/13/2023,3058,sqft,121.65,9456.88,sqft,4,3,V-Pro Realtors,,5706 Berkshire Ridge Dr,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/15638-Schumann-Ln-Houston-TX-77083/27581615_zpid/,,House for sale,Single Family,,180000,No,,,1479,sqft,121.7,5231.56,sqft,3,2,Keller Williams Premier RealtyKaty,,15638 Schumann Ln,Houston,77083,TX,USA
https://www.zillow.com/homedetails/2205-Park-St-Houston-TX-77019/27757027_zpid/,,New construction,Unknown,1,1199000,No,,,3199,sqft,374.8,2500,sqft,4,4,Keller Williams Metropolitan,,2205 Park St,Houston,77019,TX,USA
https://www.zillow.com/homedetails/5303-Blossom-St-UNIT-2-Houston-TX-77007/58678685_zpid/,,Townhouse for sale,Townhouse,,535000,No,,,2428,sqft,220.35,2530,sqft,3,3,Boulevard Realty,,5303 Blossom St UNIT 2,Houston,77007,TX,USA
https://www.zillow.com/homedetails/6410-Del-Monte-Dr-APT-8-Houston-TX-77057/28267636_zpid/,,Townhouse for sale,Townhouse,1,142000,No,,,1068,sqft,132.96,3.71,acres,2,3,Keller Williams Realty - Memor,,6410 Del Monte Dr APT 8,Houston,77057,TX,USA
https://www.zillow.com/homedetails/24415-Pepperrell-Place-St-Katy-TX-77493/62599459_zpid/,,House for sale,Single Family,,325000,No,,,2032,sqft,159.94,6050.48,sqft,4,3,HomeSmart,,24415 Pepperrell Place St,Katy,77493,TX,USA
https://www.zillow.com/homedetails/5715-Larkin-St-UNIT-C-Houston-TX-77007/84012970_zpid/,,Townhouse for sale,Townhouse,,420000,No,,,2006,sqft,209.37,1550,sqft,3,4,"Compass RE Texas, LLC",,5715 Larkin St UNIT C,Houston,77007,TX,USA
https://www.zillow.com/homedetails/20314-Blue-Juniper-Dr-Katy-TX-77449/28424441_zpid/,,House for sale,Single Family,,269900,No,,,1205,sqft,223.98,6830.21,sqft,3,2,NICOLE FREER GROUP,,20314 Blue Juniper Dr,Katy,77449,TX,USA
https://www.zillow.com/homedetails/5706-Jackwood-St-Houston-TX-77096/28086457_zpid/,,House for sale,Single Family,2,600000,No,,,2499,sqft,240.1,8799.12,sqft,4,3,Hatch Agency,,5706 Jackwood St,Houston,77096,TX,USA
https://www.zillow.com/homedetails/2575-Marilee-Ln-APT-4-Houston-TX-77057/28294237_zpid/,,Condo for sale,Condominium,,124500,No,,,820,sqft,151.83,6.41,acres,1,1,"K & T Realty Group, Inc.",,2575 Marilee Ln APT 4,Houston,77057,TX,USA
https://www.zillow.com/homedetails/4021-Woodshire-Village-Est-Houston-TX-77025/2101657211_zpid/,,House for sale,Single Family,,550000,No,,,2286,sqft,240.59,1624.79,sqft,3,4,RE/MAX Fine Properties,,4021 Woodshire Village Est,Houston,77025,TX,USA
https://www.zillow.com/homedetails/611-E-10th-1-2-St-Houston-TX-77008/80593693_zpid/,,House for sale,Single Family,,1750000,No,,,4461,sqft,392.29,6250.86,sqft,4,5,Coldwell Banker Realty,,611 E 10th 1/2 St,Houston,77008,TX,USA
https://www.zillow.com/homedetails/1112-Birdsall-St-Houston-TX-77007/62590570_zpid/,,Townhouse for sale,Townhouse,101,399000,Yes,10000,03/07/2023,2184,sqft,182.69,2122,sqft,3,4,Douglas Elliman Real Estate,,1112 Birdsall St,Houston,77007,TX,USA
https://www.zillow.com/homedetails/6714-Spring-Vale-Dr-Rosharon-TX-77583/331730714_zpid/,,House for sale,Single Family,1,280000,No,,,1837,sqft,152.42,5749.92,sqft,3,2,Nan & Company PropertiesChristie's International R,,6714 Spring Vale Dr,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/5733-White-Magnolia-Houston-TX-77055/2057159439_zpid/,,New construction,Unknown,,339000,No,,,1761,sqft,192.5,1681,sqft,4,3,Truss Real Estate,,5733 White Magnolia,Houston,77055,TX,USA
https://www.zillow.com/homedetails/615-Alpine-Falls-Rd-Rosharon-TX-77583/2058150846_zpid/,,New construction,Unknown,,279990,Yes,7260,06/16/2023,1501,sqft,186.54,6000,sqft,3,2,New Home Connection,,615 Alpine Falls Rd,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/11911-Louvre-Ct-Houston-TX-77082/70309681_zpid/,,House for sale,Single Family,,2895000,No,,,6913,sqft,418.78,0.46,acres,5,7,Daniel Real Estate,,11911 Louvre Ct,Houston,77082,TX,USA
https://www.zillow.com/homedetails/201-Main-St-UNIT-4C-Houston-TX-77002/62597246_zpid/,,Condo for sale,Condominium,16,269000,No,,,961,sqft,279.92,,,1,1,BHGRE Gary Greene,,201 Main St UNIT 4C,Houston,77002,TX,USA
https://www.zillow.com/homedetails/22-Grants-Lake-Cir-Sugar-Land-TX-77479/27559526_zpid/,,House for sale,Single Family,,399000,Yes,16000,06/06/2023,2196,sqft,181.69,6159.38,sqft,3,3,RE/MAX Fine Properties,,22 Grants Lake Cir,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/9090-S-Braeswood-Blvd-APT-107-Houston-TX-77074/28349905_zpid/,,Condo for sale,Condominium,45,75000,No,,,1274,sqft,58.87,5.56,acres,2,3,"LPT Realty, LLC",,9090 S Braeswood Blvd APT 107,Houston,77074,TX,USA
https://www.zillow.com/homedetails/21718-Honeysuckle-Grove-Ln-Richmond-TX-77469/80070786_zpid/,,House for sale,Single Family,,499900,Yes,13100,05/12/2023,3111,sqft,160.69,8637.95,sqft,5,4,Kenyson Roane Realty,,21718 Honeysuckle Grove Ln,Richmond,77469,TX,USA
https://www.zillow.com/homedetails/2401-Crawford-St-B101-Houston-TX-77004/251267256_zpid/,,Condo for sale,Condominium,,270000,No,,,893,sqft,302.35,1.73,acres,2,1,Keller Williams Metropolitan,,2401 Crawford St #B101,Houston,77004,TX,USA
https://www.zillow.com/homedetails/20-Bayou-Shadows-St-Houston-TX-77024/28122640_zpid/,,Townhouse for sale,Townhouse,,849500,No,,,4254,sqft,199.69,5170,sqft,3,3,PY Realty Co,,20 Bayou Shadows St,Houston,77024,TX,USA
https://www.zillow.com/homedetails/9511-Harmony-Lake-Ln-Rosenberg-TX-77469/122508512_zpid/,,House for sale,Single Family,8,405000,No,,,2708,sqft,149.56,6873.77,sqft,4,3,Tasek Realty,,9511 Harmony Lake Ln,Rosenberg,77469,TX,USA
https://www.zillow.com/homedetails/130-Litchfield-Ln-Houston-TX-77024/28204090_zpid/,,Townhouse for sale,Townhouse,,287430,No,,,1474,sqft,195,1200,sqft,2,3,Bellaire Fine Properties,,130 Litchfield Ln,Houston,77024,TX,USA
https://www.zillow.com/homedetails/1330-Westgreen-Blvd-Katy-TX-77450/28303992_zpid/,,House for sale,Single Family,,300000,Yes,25000,06/13/2023,3301,sqft,90.88,9313.13,sqft,4,3,Connect Realty,,1330 Westgreen Blvd,Katy,77450,TX,USA
https://www.zillow.com/homedetails/4418-Elmwood-St-Houston-TX-77051/27946253_zpid/,,New construction,Unknown,2,257000,No,,,1395,sqft,184.23,,,3,3,"eXp Realty, LLC",,4418 Elmwood St,Houston,77051,TX,USA
https://www.zillow.com/homedetails/1826-Grass-Valley-Dr-Rosharon-TX-77583/2058374125_zpid/,,New construction,Unknown,,422900,No,,,1872,sqft,225.91,,,3,2,LGI Homes,,1826 Grass Valley Dr,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/4538-White-Rock-St-Houston-TX-77051/97634709_zpid/,,Lot / Land for sale,Lot/Land,,80000,No,,,,,,5248.98,sqft,,,"Compass RE Texas, LLC",,4538 White Rock St,Houston,77051,TX,USA
https://www.zillow.com/homedetails/6919-Charlotte-St-Manvel-TX-77578/26521576_zpid/,,House for sale,Single Family,2,477000,No,,,2242,sqft,212.76,1.25,acres,3,3,ERA Legacy Living,,6919 Charlotte St,Manvel,77578,TX,USA
https://www.zillow.com/homedetails/610-Tara-Plantation-Dr-Richmond-TX-77469/27620230_zpid/,,House for sale,Single Family,9,190000,No,,,1419,sqft,133.9,3987,sqft,3,2,"Lifestyles Realty, Inc.",,610 Tara Plantation Dr,Richmond,77469,TX,USA
https://www.zillow.com/homedetails/2203-Tioga-View-Dr-Rosharon-TX-77583/2058374313_zpid/,,New construction,Unknown,,409900,No,,,1662,sqft,246.63,,,3,2,LGI Homes,,2203 Tioga View Dr,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/6110-Grande-Gables-Dr-Rosenberg-TX-77469/71995169_zpid/,,House for sale,Single Family,,799000,Yes,33000,06/13/2023,4151,sqft,192.48,0.52,acres,5,5,"UTR TEXAS, REALTORS",,6110 Grande Gables Dr,Rosenberg,77469,TX,USA
https://www.zillow.com/homedetails/2914-Creek-Terrace-Dr-Missouri-City-TX-77459/59757529_zpid/,,House for sale,Single Family,9,385000,No,,,2831,sqft,135.99,7884.36,sqft,4,3,Walzel Properties,,2914 Creek Terrace Dr,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/5719-Kiam-St-Houston-TX-77007/80597566_zpid/,,House for sale,Single Family,,449900,No,,,2102,sqft,214.03,1850,sqft,3,4,Future Real Estate,,5719 Kiam St,Houston,77007,TX,USA
https://www.zillow.com/homedetails/7052-Terra-Dr-Manvel-TX-77578/2057224672_zpid/,,House for sale,Single Family,,318000,No,,,1852,sqft,171.71,7200.47,sqft,3,2,HomeSmart,,7052 Terra Dr,Manvel,77578,TX,USA
https://www.zillow.com/homedetails/12915-Memorial-Dr-Houston-TX-77079/28013579_zpid/,,House for sale,Single Family,,925000,No,,,2505,sqft,369.26,0.28,acres,4,2,TMND Realty,,12915 Memorial Dr,Houston,77079,TX,USA
https://www.zillow.com/homedetails/2527-Cezanne-Cir-Missouri-City-TX-77459/65718626_zpid/,,House for sale,Single Family,4,625000,No,,,3629,sqft,172.22,8764.27,sqft,4,4,BHGRE Gary Greene,,2527 Cezanne Cir,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/5806-Southgood-St-Houston-TX-77033/27942991_zpid/,,House for sale,Single Family,2,239000,No,,,1416,sqft,168.79,6655.97,sqft,3,2,Keller Williams Realty - Memor,,5806 Southgood St,Houston,77033,TX,USA
https://www.zillow.com/homedetails/22907-Heathercroft-Dr-Katy-TX-77450/28516685_zpid/,,House for sale,Single Family,,394000,No,,,3035,sqft,129.82,8833.97,sqft,4,3,Prestige Properties Texas,,22907 Heathercroft Dr,Katy,77450,TX,USA
https://www.zillow.com/homedetails/1907-Lavender-Field-Dr-Sugar-Land-TX-77479/82711068_zpid/,,Home for sale,Single Family,7,389000,No,,,2553,sqft,152.37,8712,sqft,4,2,"eXp Realty, LLC",,1907 Lavender Field Dr,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/1835-Fall-Meadow-Dr-Missouri-City-TX-77459/27597379_zpid/,,House for sale,Single Family,8,225000,No,,,1728,sqft,130.21,,sqft,3,2,Sugar Valley Realty           ,,1835 Fall Meadow Dr,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/4611-Bend-Ct-Sugar-Land-TX-77479/2057142172_zpid/,,House for sale,Single Family,,969000,No,,,4190,sqft,231.26,8751.2,sqft,5,6,"eXp Realty, LLC",,4611 Bend Ct,Sugar Land,77479,TX,USA
https://www.zillow.com/homedetails/4648-Galesburg-St-Houston-TX-77051/2060747958_zpid/,,Multi-family home for sale,Multi Family,41,375000,No,,,3824,sqft,98.06,5000,sqft,8,4,Keller Williams Metropolitan,,4648 Galesburg St,Houston,77051,TX,USA
https://www.zillow.com/homedetails/3209-Stratford-Manor-Dr-Sugar-Land-TX-77498/54640219_zpid/,,House for sale,Single Family,,445000,No,,,3025,sqft,147.11,6390.25,sqft,5,3,Step Real Estate,,3209 Stratford Manor Dr,Sugar Land,77498,TX,USA
https://www.zillow.com/homedetails/6633-W-Airport-Blvd-APT-807-Houston-TX-77035/28422366_zpid/,,Condo for sale,Condominium,11,88400,No,,,1063,sqft,83.16,,,2,2,RE/MAX Signature Galleria,,6633 W Airport Blvd APT 807,Houston,77035,TX,USA
https://www.zillow.com/homedetails/1566-Mission-Springs-Dr-Katy-TX-77450/28442522_zpid/,,House for sale,Single Family,,519900,No,,,3950,sqft,131.62,0.25,acres,4,4,"eXp Realty, LLC",,1566 Mission Springs Dr,Katy,77450,TX,USA
https://www.zillow.com/homedetails/1319-Victor-St-Houston-TX-77019/68427301_zpid/,,House for sale,Single Family,,386000,No,,,1307,sqft,295.33,2574.4,sqft,3,3,"Real Broker, LLC",,1319 Victor St,Houston,77019,TX,USA
https://www.zillow.com/homedetails/3409-Sterling-Garden-Ln-Pearland-TX-77584/152279718_zpid/,,House for sale,Single Family,,425000,No,,,2529,sqft,168.05,8681.51,sqft,4,3,Redfin Corporation,,3409 Sterling Garden Ln,Pearland,77584,TX,USA
https://www.zillow.com/homedetails/510-Lynnwood-Dr-Missouri-City-TX-77489/27565427_zpid/,,House for sale,Single Family,96,269950,No,,,1912,sqft,141.19,7200.47,sqft,3,3,KA Realty,,510 Lynnwood Dr,Missouri City,77489,TX,USA
https://www.zillow.com/homedetails/5302-Summer-Spring-Ln-Rosharon-TX-77583/83210601_zpid/,,House for sale,Single Family,,292000,No,,,1813,sqft,161.06,6865.06,sqft,3,2,RE/MAX Fine Properties,,5302 Summer Spring Ln,Rosharon,77583,TX,USA
https://www.zillow.com/homedetails/1315-Emerald-Green-Ln-Houston-TX-77094/28420661_zpid/,,House for sale,Single Family,,750000,No,,,4122,sqft,181.95,0.29,acres,5,4,"eXp Realty, LLC",,1315 Emerald Green Ln,Houston,77094,TX,USA
https://www.zillow.com/homedetails/7503-Greencross-Ln-Katy-TX-77494/2058734069_zpid/,,House for sale,Single Family,,729500,No,,,3970,sqft,183.75,0.26,acres,4,5,JLA Realty,,7503 Greencross Ln,Katy,77494,TX,USA
https://www.zillow.com/homedetails/1524-Nantucket-Dr-APT-B-Houston-TX-77057/27944737_zpid/,,House for sale,Single Family,,549999,No,,,3320,sqft,165.66,3515.29,sqft,3,5,Keller Williams Realty - Memor,,1524 Nantucket Dr APT B,Houston,77057,TX,USA
https://www.zillow.com/homedetails/5710-Ashley-Spring-Ct-Katy-TX-77494/54639269_zpid/,,House for sale,Single Family,30,525000,No,,,3110,sqft,168.81,8128.3,sqft,4,4,Fathom Realty,,5710 Ashley Spring Ct,Katy,77494,TX,USA
https://www.zillow.com/homedetails/3302-Rolling-Green-Ln-Missouri-City-TX-77459/27596779_zpid/,,House for sale,Single Family,4,415000,No,,,2785,sqft,149.01,10789.81,sqft,5,3,Sierra Vista Realty LLC,,3302 Rolling Green Ln,Missouri City,77459,TX,USA
https://www.zillow.com/homedetails/2318-Windmill-Dr-Richmond-TX-77406/27587569_zpid/,,House for sale,Single Family,,430000,No,,,2886,sqft,149,9931.68,sqft,4,4,"Compass RE Texas, LLC",,2318 Windmill Dr,Richmond,77406,TX,USA
https://www.zillow.com/homedetails/2204-Winrock-Blvd-184-Houston-TX-77057/28197660_zpid/,,Townhouse for sale,Townhouse,,219900,Yes,5000,06/15/2023,1088,sqft,202.11,13.11,acres,2,2,Angel Fultz Realty,,2204 Winrock Blvd #184,Houston,77057,TX,USA
https://www.zillow.com/homedetails/1023-Long-Prairie-Dr-Katy-TX-77450/28320230_zpid/,,House for sale,Single Family,,382900,Yes,1000,06/16/2023,2388,sqft,160.34,6899.9,sqft,4,3,John Moon,,1023 Long Prairie Dr,Katy,77450,TX,USA
https://www.zillow.com/homedetails/715-Peddie-St-Houston-TX-77008/27814190_zpid/,,House for sale,Single Family,3,864000,No,,,2084,sqft,414.59,5601.82,sqft,3,3,"eXp Realty, LLC",,715 Peddie St,Houston,77008,TX,USA
